Client_Num,Customer_Age,Age_Group,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income Group,Cust_Satisfaction_Score,Cust Satisfaction Score
774675933,44,36-45,Female,1,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,38163,Medium,3,Satisfied
774760458,52,46-60,Female,1,Graduate,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,14975,Low,3,Satisfied
775112958,36,36-45,Male,2,Unknown,Single,CA,91750,yes,no,no,cellular,White-collar,107853,High,5,Unknown
775152708,58,46-60,Female,2,Graduate,Married,FL,91750,no,yes,no,cellular,Retirees,16680,Low,4,Unknown
775198608,37,36-45,Female,2,High School,Married,TX,91750,no,no,no,telephone,Businessman,19426,Low,5,Unknown
775267158,54,46-60,Male,1,High School,Single,IL,91750,no,no,no,cellular,Businessman,116844,High,5,Unknown
778131333,39,36-45,Male,3,Unknown,Single,NY,91750,yes,no,yes,cellular,Govt,94726,High,4,Unknown
778137108,49,46-60,Female,3,Uneducated,Married,NY,91750,no,no,no,cellular,Blue-collar,17238,Low,3,Satisfied
778143183,54,46-60,Male,3,Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,92975,High,4,Unknown
778148283,47,46-60,Female,5,High School,Married,CA,91750,no,no,no,cellular,Govt,45336,Medium,5,Unknown
778152108,53,46-60,Male,1,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,88881,High,5,Unknown
778155558,40,36-45,Female,5,Graduate,Unknown,TX,91750,yes,yes,no,cellular,White-collar,38810,Medium,5,Unknown
778163508,52,46-60,Male,2,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,86500,High,5,Unknown
778170633,44,36-45,Female,3,Doctorate,Married,FL,91750,no,no,no,unknown,Selfemployeed,39987,Medium,5,Unknown
778172583,55,46-60,Male,2,Graduate,Married,NY,91750,no,no,no,unknown,Blue-collar,101547,High,5,Unknown
778176108,28,26-35,Female,1,High School,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,11366,Low,4,Unknown
778180158,42,36-45,Female,2,High School,Married,NY,91750,no,yes,no,telephone,Retirees,39628,Medium,5,Unknown
778191933,45,36-45,Female,3,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,25155,Low,4,Unknown
778207083,45,36-45,Female,4,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,22582,Low,3,Satisfied
778224858,50,46-60,Male,2,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,69876,Medium,4,Unknown
778228458,50,46-60,Male,3,Uneducated,Single,TX,91750,no,yes,no,telephone,Govt,86612,High,5,Unknown
778231983,39,36-45,Male,2,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,78478,High,3,Satisfied
778236858,54,46-60,Male,1,Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,100058,High,4,Unknown
778239933,51,46-60,Female,3,Graduate,Single,FL,91750,no,no,no,unknown,Blue-collar,10574,Low,3,Satisfied
778242708,56,46-60,Female,3,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,57807,Medium,3,Satisfied
778245633,40,36-45,Female,3,High School,Single,NY,91750,no,yes,no,cellular,Businessman,59014,Medium,3,Satisfied
778247358,35,26-35,Male,2,High School,Single,FL,91750,no,no,no,cellular,Businessman,44253,Medium,3,Satisfied
778255083,43,36-45,Male,3,Graduate,Unknown,CA,91750,no,yes,yes,cellular,White-collar,72336,High,3,Satisfied
778260108,50,46-60,Male,4,Post-Graduate,Married,TX,91750,no,no,no,cellular,Businessman,165200,High,4,Unknown
778264008,36,36-45,Male,1,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,74670,High,3,Satisfied
778268508,43,36-45,Male,5,Graduate,Married,MI,91750,yes,yes,no,cellular,Retirees,63037,Medium,4,Unknown
778272408,54,46-60,Female,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Blue-collar,25374,Low,3,Satisfied
778275783,45,36-45,Female,2,Unknown,Single,CO,91750,yes,yes,no,unknown,Selfemployeed,33481,Medium,5,Unknown
778282758,37,36-45,Male,2,High School,Single,CA,91750,no,yes,no,cellular,Govt,51503,Medium,4,Unknown
778284783,39,36-45,Male,2,Unknown,Married,FL,91750,no,yes,no,cellular,Govt,71124,High,3,Satisfied
778286433,65,60+,Female,0,High School,Single,TX,91750,yes,no,no,unknown,Selfemployeed,22129,Low,4,Unknown
778289883,49,46-60,Female,4,Unknown,Married,CA,91750,yes,yes,no,cellular,Blue-collar,29229,Low,4,Unknown
778327908,49,46-60,Male,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,50264,Medium,4,Unknown
778340733,50,46-60,Female,1,Unknown,Married,CA,91750,no,no,no,cellular,Businessman,19020,Low,4,Unknown
778343958,46,46-60,Female,2,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,44019,Medium,5,Unknown
778346283,43,36-45,Female,1,Post-Graduate,Married,NY,91750,yes,no,no,unknown,Retirees,17178,Low,4,Unknown
778348233,35,26-35,Female,2,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,5525,Low,4,Unknown
778349883,61,60+,Male,1,Graduate,Married,CA,91750,no,no,no,cellular,White-collar,52902,Medium,4,Unknown
778353183,43,36-45,Male,4,Graduate,Married,FL,91750,no,yes,no,cellular,White-collar,94786,High,5,Unknown
778356408,47,46-60,Female,3,High School,Married,TX,91750,no,no,no,cellular,Retirees,56158,Medium,5,Unknown
778357458,37,36-45,Female,2,Unknown,Single,FL,91750,no,yes,yes,unknown,Businessman,15082,Low,5,Unknown
778360608,50,46-60,Female,4,Uneducated,Single,NY,91750,no,no,no,cellular,Govt,52833,Medium,4,Unknown
778364583,46,46-60,Female,4,Graduate,Single,NJ,91750,yes,no,no,unknown,Selfemployeed,14975,Low,4,Unknown
778372158,45,36-45,Male,2,Graduate,Married,NJ,91750,no,no,no,telephone,Govt,76569,High,3,Satisfied
778375458,55,46-60,Female,1,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,37009,Medium,3,Satisfied
778377183,49,46-60,Male,4,Uneducated,Married,AK,99504,no,yes,no,cellular,White-collar,80972,High,4,Unknown
778378983,34,26-35,Female,4,Graduate,Married,TX,91750,no,no,no,cellular,Govt,28237,Low,5,Unknown
778381608,49,46-60,Female,4,Unknown,Single,CA,91750,yes,no,yes,unknown,White-collar,15401,Low,5,Unknown
778386033,38,36-45,Female,1,Graduate,Married,NJ,91750,no,no,no,cellular,Retirees,21104,Low,5,Unknown
778388358,50,46-60,Female,1,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,2565,Low,5,Unknown
778394358,37,36-45,Male,3,Unknown,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,58583,Medium,4,Unknown
778397358,54,46-60,Female,3,Doctorate,Single,CA,91750,yes,yes,no,cellular,Retirees,30039,Medium,5,Unknown
778399008,54,46-60,Female,3,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,14975,Low,4,Unknown
778401033,42,36-45,Female,4,Uneducated,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
778405458,58,46-60,Male,3,High School,Married,NY,91750,no,no,no,cellular,Businessman,71942,High,4,Unknown
778407033,68,60+,Male,0,High School,Married,FL,91750,no,yes,no,unknown,Selfemployeed,26249,Low,4,Unknown
778420383,41,36-45,Male,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Blue-collar,115458,High,4,Unknown
778422933,51,46-60,Female,1,High School,Single,CA,91750,no,yes,yes,cellular,Retirees,36350,Medium,5,Unknown
778425408,42,36-45,Female,4,Unknown,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,11067,Low,4,Unknown
778426608,47,46-60,Female,5,Unknown,Unknown,NY,91750,no,yes,no,unknown,Businessman,16165,Low,5,Unknown
778428108,52,46-60,Female,1,Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,238388,High,4,Unknown
778430733,38,36-45,Male,2,High School,Single,TX,91750,no,yes,no,unknown,Blue-collar,108518,High,5,Unknown
778433283,52,46-60,Female,1,Graduate,Unknown,NY,91750,no,no,no,unknown,Blue-collar,20495,Low,3,Satisfied
778436283,35,26-35,Female,1,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,47685,Medium,3,Satisfied
778439883,48,46-60,Male,3,Doctorate,Married,NY,91750,yes,yes,no,telephone,Businessman,109419,High,4,Unknown
778441533,35,26-35,Female,2,Graduate,Married,NJ,91750,no,yes,no,cellular,Blue-collar,24047,Low,3,Satisfied
778444908,50,46-60,Female,2,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,233874,High,5,Unknown
778447908,45,36-45,Female,3,High School,Single,FL,91750,yes,no,no,cellular,White-collar,51364,Medium,4,Unknown
778456983,52,46-60,Female,4,Post-Graduate,Married,TX,91750,yes,no,no,cellular,Govt,16505,Low,4,Unknown
778459833,48,46-60,Female,4,Graduate,Single,NY,91750,yes,no,no,cellular,Retirees,15763,Low,5,Unknown
778461408,27,26-35,Female,2,Graduate,Married,FL,91750,yes,no,no,cellular,Retirees,26879,Low,3,Satisfied
778465533,44,36-45,Female,1,High School,Single,TX,91750,yes,no,no,unknown,Blue-collar,17741,Low,3,Satisfied
778471758,42,36-45,Male,4,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,73326,High,5,Unknown
778486008,65,60+,Female,2,Graduate,Single,CA,91750,no,no,no,cellular,Govt,40118,Medium,4,Unknown
778493808,51,46-60,Female,2,Graduate,Single,CA,91750,no,yes,no,unknown,Businessman,15077,Low,5,Unknown
778502958,40,36-45,Female,2,Uneducated,Married,CA,91750,yes,no,no,cellular,Retirees,26411,Low,4,Unknown
778506633,49,46-60,Female,3,Graduate,Single,TX,91750,no,no,no,telephone,Selfemployeed,5225,Low,4,Unknown
778508883,57,46-60,Female,3,Graduate,Married,NY,91750,no,yes,no,cellular,Blue-collar,12554,Low,5,Unknown
778511733,45,36-45,Female,3,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,14975,Low,4,Unknown
778523733,31,26-35,Female,0,Graduate,Single,NY,91750,no,no,no,cellular,Retirees,39429,Medium,5,Unknown
778550583,57,46-60,Male,3,Graduate,Married,NY,91750,no,no,no,telephone,White-collar,79214,High,3,Satisfied
778563858,58,46-60,Male,2,Uneducated,Single,NY,91750,no,yes,yes,cellular,Businessman,172318,High,3,Satisfied
778567983,50,46-60,Male,2,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,66107,Medium,5,Unknown
778573233,54,46-60,Female,2,Unknown,Unknown,CA,91750,no,yes,no,cellular,Selfemployeed,19574,Low,4,Unknown
778574283,56,46-60,Female,1,Graduate,Married,MN,91750,yes,yes,no,cellular,Blue-collar,21826,Low,4,Unknown
778601733,50,46-60,Female,2,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,26252,Low,4,Unknown
778606308,37,36-45,Female,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,34228,Medium,5,Unknown
778617708,35,26-35,Male,3,Uneducated,Single,TX,91750,no,yes,no,unknown,Businessman,25095,Low,3,Satisfied
778619358,39,36-45,Male,2,Unknown,Married,WA,98815,yes,yes,no,cellular,Retirees,76749,High,4,Unknown
778623858,45,36-45,Female,4,Uneducated,Married,NJ,91750,no,no,no,unknown,Selfemployeed,16520,Low,3,Satisfied
778627983,61,60+,Female,1,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,14975,Low,3,Satisfied
778632933,34,26-35,Male,2,Graduate,Married,FL,91750,yes,yes,no,cellular,Retirees,74721,High,5,Unknown
778643733,21,18-25,Male,3,Uneducated,Married,TX,91750,no,yes,no,cellular,White-collar,118036,High,4,Unknown
778659108,53,46-60,Male,1,Graduate,Unknown,NY,91750,yes,no,no,cellular,Govt,75314,High,4,Unknown
778661358,51,46-60,Female,1,Unknown,Single,CA,91750,yes,no,no,cellular,Selfemployeed,14975,Low,5,Unknown
778663458,45,36-45,Female,3,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,2565,Low,4,Unknown
778669608,45,36-45,Male,4,Graduate,Married,NY,91750,yes,no,no,unknown,Govt,95162,High,3,Satisfied
778671483,51,46-60,Female,2,Graduate,Single,TX,91750,no,yes,yes,cellular,Selfemployeed,51605,Medium,4,Unknown
778679883,38,36-45,Female,2,High School,Single,NY,91750,yes,yes,no,cellular,Retirees,39797,Medium,4,Unknown
778686408,54,46-60,Female,4,Graduate,Married,TX,91750,no,no,no,unknown,Selfemployeed,14975,Low,3,Satisfied
778693458,39,36-45,Female,2,Unknown,Single,CA,91750,yes,no,no,unknown,Selfemployeed,12751,Low,4,Unknown
778696608,46,46-60,Male,3,Uneducated,Single,CA,91750,no,no,no,cellular,Businessman,78866,High,4,Unknown
778698408,40,36-45,Female,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,Low,4,Unknown
778699908,50,46-60,Female,3,Doctorate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,5225,Low,5,Unknown
778706508,56,46-60,Female,1,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,14265,Low,4,Unknown
778708533,42,36-45,Female,4,Graduate,Single,NV,91750,yes,no,no,cellular,Selfemployeed,2565,Low,4,Unknown
778710783,52,46-60,Female,1,Graduate,Married,TX,91750,yes,yes,yes,cellular,Businessman,42025,Medium,5,Unknown
778712658,38,36-45,Female,2,High School,Married,CA,91730,no,yes,yes,unknown,Selfemployeed,47979,Medium,4,Unknown
778714833,40,36-45,Male,2,Uneducated,Married,MA,91750,no,no,no,cellular,Govt,83877,High,5,Unknown
778716783,40,36-45,Male,2,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,102119,High,4,Unknown
778718658,49,46-60,Male,5,Unknown,Single,FL,91750,no,yes,no,cellular,Govt,49095,Medium,5,Unknown
778720533,44,36-45,Female,4,High School,Unknown,CA,91750,yes,yes,yes,telephone,Retirees,22347,Low,3,Satisfied
778722033,60,46-60,Male,1,Uneducated,Single,CA,91750,yes,yes,no,cellular,Businessman,100383,High,5,Unknown
778724058,56,46-60,Male,2,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,46738,Medium,5,Unknown
778728783,47,46-60,Female,3,Uneducated,Married,OH,91750,yes,yes,no,unknown,White-collar,32020,Medium,4,Unknown
778732158,53,46-60,Female,0,Uneducated,Married,CA,91711,no,no,no,cellular,Govt,48288,Medium,5,Unknown
778734108,42,36-45,Female,1,Graduate,Married,NM,91750,no,yes,no,cellular,Govt,15301,Low,5,Unknown
778740708,42,36-45,Female,2,Unknown,Single,NY,91750,yes,yes,yes,cellular,Retirees,53532,Medium,4,Unknown
778742358,47,46-60,Female,1,High School,Single,CA,91750,no,yes,no,cellular,White-collar,104480,High,4,Unknown
778745058,57,46-60,Male,3,Unknown,Single,NY,91750,no,no,no,cellular,Businessman,198286,High,4,Unknown
778747608,53,46-60,Female,3,Unknown,Married,FL,91750,yes,no,no,cellular,Govt,47803,Medium,4,Unknown
778755858,52,46-60,Female,4,Graduate,Married,NY,91750,no,yes,no,unknown,Blue-collar,17696,Low,5,Unknown
778760808,59,46-60,Female,0,Unknown,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,20095,Low,5,Unknown
778770783,50,46-60,Female,2,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,5225,Low,5,Unknown
778780008,46,46-60,Male,2,High School,Married,FL,91750,yes,yes,yes,cellular,Govt,52307,Medium,4,Unknown
778781508,63,60+,Female,1,Uneducated,Single,CA,91750,yes,yes,no,cellular,Blue-collar,27818,Low,3,Satisfied
778782858,49,46-60,Male,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,63078,Medium,4,Unknown
778799583,47,46-60,Female,4,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,Low,3,Satisfied
778801608,47,46-60,Female,4,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,38923,Medium,4,Unknown
778810083,42,36-45,Female,4,Graduate,Single,CA,91750,no,yes,no,cellular,Selfemployeed,52596,Medium,4,Unknown
778819083,58,46-60,Female,1,Uneducated,Married,FL,91750,yes,no,yes,cellular,Blue-collar,24511,Low,4,Unknown
778825908,37,36-45,Male,2,Doctorate,Single,CA,90025,yes,no,no,telephone,Businessman,162109,High,4,Unknown
778830933,44,36-45,Male,3,Graduate,Single,TX,91750,yes,yes,no,telephone,Businessman,97807,High,4,Unknown
778832883,50,46-60,Female,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Businessman,140462,High,4,Unknown
778837083,44,36-45,Female,4,Graduate,Married,NY,91750,no,no,yes,cellular,Govt,21241,Low,5,Unknown
778839108,54,46-60,Female,1,Unknown,Married,CA,91750,yes,yes,yes,cellular,Retirees,40396,Medium,5,Unknown
778844433,37,36-45,Female,3,Post-Graduate,Married,FL,91750,yes,yes,no,cellular,Govt,35538,Medium,5,Unknown
778847808,56,46-60,Male,2,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,85102,High,5,Unknown
778849908,39,36-45,Male,2,High School,Single,CA,91750,yes,no,no,cellular,Retirees,74541,High,4,Unknown
778853358,42,36-45,Male,2,Post-Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,78187,High,5,Unknown
778855383,52,46-60,Female,4,Post-Graduate,Married,CA,91750,yes,no,no,telephone,Businessman,19521,Low,5,Unknown
778857108,63,60+,Female,0,Uneducated,Unknown,CA,91750,no,no,no,cellular,Retirees,58164,Medium,4,Unknown
778860783,45,36-45,Female,3,Uneducated,Single,FL,91750,no,yes,no,cellular,Selfemployeed,32869,Medium,4,Unknown
778863258,38,36-45,Male,2,Unknown,Married,FL,91750,no,yes,no,unknown,Govt,88597,High,4,Unknown
778865583,38,36-45,Male,3,High School,Single,NY,91750,no,no,no,cellular,Govt,104434,High,4,Unknown
778867533,30,26-35,Male,1,Uneducated,Single,CA,91750,yes,no,no,unknown,Selfemployeed,1250,Low,5,Unknown
778868958,48,46-60,Female,2,Graduate,Single,NY,91750,no,yes,no,cellular,Selfemployeed,2565,Low,5,Unknown
778871508,33,26-35,Female,3,Graduate,Married,NY,91750,no,no,no,unknown,Selfemployeed,8250,Low,4,Unknown
778873608,49,46-60,Female,3,High School,Single,NY,91750,yes,no,no,cellular,Businessman,164628,High,4,Unknown
778878633,45,36-45,Female,2,Graduate,Single,CA,91750,no,yes,yes,cellular,Govt,37003,Medium,4,Unknown
778880358,38,36-45,Male,2,High School,Married,FL,91750,no,no,no,cellular,White-collar,53703,Medium,5,Unknown
778882758,58,46-60,Female,1,Graduate,Married,CA,91750,no,yes,no,cellular,Govt,18754,Low,5,Unknown
778885158,36,36-45,Female,1,Doctorate,Single,NY,91750,no,no,no,unknown,Selfemployeed,13170,Low,4,Unknown
778888083,48,46-60,Male,3,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,116446,High,5,Unknown
778894233,44,36-45,Male,2,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Govt,105329,High,4,Unknown
778895883,44,36-45,Male,4,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,62086,Medium,5,Unknown
778899708,53,46-60,Female,1,High School,Single,NY,91750,no,yes,no,cellular,White-collar,33559,Medium,4,Unknown
778905033,63,60+,Female,1,Unknown,Married,NY,91750,no,yes,yes,cellular,Retirees,44446,Medium,5,Unknown
778908783,55,46-60,Female,4,Uneducated,Single,CA,91750,no,no,no,cellular,Blue-collar,13828,Low,5,Unknown
778910883,49,46-60,Female,4,Graduate,Single,NY,91750,yes,yes,no,cellular,Retirees,22861,Low,5,Unknown
778912683,46,46-60,Male,4,Unknown,Single,TX,91750,yes,yes,no,cellular,Blue-collar,78004,High,3,Satisfied
778915233,34,26-35,Female,1,Graduate,Married,FL,91750,no,yes,no,telephone,Businessman,26332,Low,5,Unknown
778919583,36,36-45,Male,2,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,55276,Medium,4,Unknown
778921908,43,36-45,Male,5,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,68696,Medium,5,Unknown
778924158,48,46-60,Female,3,Graduate,Married,MI,91750,yes,no,no,cellular,Govt,41473,Medium,5,Unknown
778928283,41,36-45,Female,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,13090,Low,3,Satisfied
778929783,36,36-45,Female,2,Graduate,Married,FL,91750,no,yes,no,unknown,Selfemployeed,2565,Low,5,Unknown
778932633,39,36-45,Male,3,Graduate,Unknown,NJ,91750,no,no,no,cellular,White-collar,84400,High,5,Unknown
778933983,34,26-35,Male,4,Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,44296,Medium,3,Satisfied
778936008,55,46-60,Male,3,Graduate,Married,NJ,91750,no,no,no,cellular,Businessman,93150,High,5,Unknown
778937583,48,46-60,Male,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,59734,Medium,4,Unknown
778939683,62,60+,Female,1,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14379,Low,5,Unknown
778942233,46,46-60,Female,1,Unknown,Single,TX,91750,no,yes,no,unknown,Blue-collar,10982,Low,5,Unknown
778943883,54,46-60,Female,1,High School,Married,CA,91750,no,no,no,cellular,Retirees,19175,Low,5,Unknown
778949133,65,60+,Female,0,Uneducated,Single,CA,91750,yes,no,no,unknown,Blue-collar,37771,Medium,4,Unknown
778952058,46,46-60,Female,1,Graduate,Married,TX,91750,no,yes,yes,unknown,Govt,37336,Medium,5,Unknown
778956033,56,46-60,Female,2,Graduate,Single,TX,91750,yes,yes,no,unknown,Businessman,203270,High,3,Satisfied
778959258,35,26-35,Male,4,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,30269,Medium,3,Satisfied
778965183,53,46-60,Male,0,High School,Married,FL,91750,no,no,no,cellular,Businessman,52347,Medium,5,Unknown
778968408,49,46-60,Female,2,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,19139,Low,5,Unknown
778971408,49,46-60,Female,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Retirees,19392,Low,5,Unknown
778973658,34,26-35,Female,1,Uneducated,Unknown,NY,91750,no,no,yes,cellular,Govt,24625,Low,4,Unknown
778984383,44,36-45,Male,3,High School,Single,TX,91750,no,no,no,telephone,Blue-collar,71492,High,5,Unknown
778992108,44,36-45,Female,3,High School,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,14975,Low,5,Unknown
779008158,48,46-60,Male,4,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,87621,High,4,Unknown
